index,start,end,duration,cumval,roi,type
14,604,607,5,0.15648559206293772,18,snowmelt
15,609,626,19,1.0934861026070024,18,snowmelt
16,628,632,6,0.28906866679370513,18,snowmelt
1,132,137,7,0.24881330592846257,18,snowmelt
2,142,145,5,0.1797101146600954,18,snowmelt
3,149,158,11,0.5011918494770938,18,snowmelt
4,162,164,4,0.09074572615049523,18,snowmelt
5,256,259,5,0.22171401523498527,18,snowmelt
6,262,264,4,0.13166063291442362,18,snowmelt
7,268,271,5,0.3743791607752325,18,snowmelt
8,277,290,15,2.5157074075135197,18,snowmelt
9,525,526,3,0.05809589806100708,18,snowmelt
10,533,537,6,0.1795922470946737,18,snowmelt
11,587,587,2,0.037048850618096464,18,snowmelt
12,589,591,4,0.13374996362844227,18,snowmelt
13,593,595,4,0.15315608957361246,18,snowmelt
14,600,600,2,0.02564029522062689,18,snowmelt
15,610,626,18,1.617798956210753,18,snowmelt
16,628,638,12,0.8320917152389622,18,snowmelt
1,132,139,9,0.42776906816985905,18,snowmelt
2,142,146,6,0.20911397249140495,18,snowmelt
3,149,158,11,0.512916597430499,18,snowmelt
4,268,271,5,0.26404692005770436,18,snowmelt
5,278,293,17,3.6751399005062906,18,snowmelt
6,536,536,2,0.025844257355574017,18,snowmelt
7,590,590,2,0.046066744308208424,18,snowmelt
8,593,594,3,0.07663339129578685,18,snowmelt
9,615,617,4,0.159303651811868,18,snowmelt
10,620,626,8,1.014902259337324,18,snowmelt
11,628,643,17,2.3723568744476418,18,snowmelt
1,132,140,10,0.546341276645716,18,snowmelt
2,142,146,6,0.22417693488462315,18,snowmelt
3,150,158,10,0.3872882215272879,18,snowmelt
4,270,271,3,0.1140255952566335,18,snowmelt
5,278,298,22,4.576788853374331,18,snowmelt
6,590,590,2,0.028179572553951024,18,snowmelt
7,594,594,2,0.024362713304990742,18,snowmelt
8,616,616,2,0.024700429503307718,18,snowmelt
9,620,626,8,0.8688843320191852,18,snowmelt
10,629,646,19,3.3835478428772094,18,snowmelt
11,651,651,2,0.02926190428512772,18,snowmelt
12,667,668,3,0.06184203677071433,18,snowmelt
1,132,135,5,0.12081630442795098,18,snowmelt
2,142,145,5,0.18932862046618237,18,snowmelt
3,148,153,7,0.24483911910304812,18,snowmelt
4,160,163,5,0.12464085069204742,18,snowmelt
5,207,207,2,0.0261963226488119,18,snowmelt
6,222,222,2,0.03055537269871201,18,snowmelt
7,227,227,2,0.03121235625901906,18,snowmelt
8,242,244,4,0.20181745772412563,18,snowmelt
9,250,264,16,0.9420355054582744,18,snowmelt
10,267,268,3,0.12142716589744085,18,snowmelt
11,270,271,3,0.08120614036647328,18,snowmelt
12,274,278,6,0.3316045088160199,18,snowmelt
13,586,607,23,1.2936329157081943,18,snowmelt
14,610,610,2,0.031546485183605824,18,snowmelt
15,614,615,3,0.06649524326649295,18,snowmelt
16,618,621,5,0.1731238800914008,18,snowmelt
17,628,629,3,0.10141735303024126,18,snowmelt
1,131,136,7,0.2340511620609076,18,snowmelt
2,142,145,5,0.18808332401411826,18,snowmelt
3,149,155,8,0.3274996427332901,18,snowmelt
4,160,164,6,0.15886241714305024,18,snowmelt
5,243,244,3,0.09719718172046847,18,snowmelt
6,252,264,14,0.9319281054895253,18,snowmelt
7,267,271,6,0.3426159017647859,18,snowmelt
8,275,287,14,0.8120583288586782,18,snowmelt
9,533,535,4,0.0791736935644625,18,snowmelt
10,586,594,10,0.5954546412862375,18,snowmelt
11,596,600,6,0.23022917813518984,18,snowmelt
12,602,607,7,0.27369924873039053,18,snowmelt
13,610,611,3,0.09039929800169055,18,snowmelt
14,614,616,4,0.13219206189417276,18,snowmelt
15,618,625,9,0.45341038832583747,18,snowmelt
16,628,630,4,0.16321685498386862,18,snowmelt
1,131,138,9,0.417315752519981,18,snowmelt
2,142,145,5,0.18626355129754224,18,snowmelt
3,149,158,11,0.521200637408942,18,snowmelt
4,162,164,4,0.10579331451344101,18,snowmelt
5,256,257,3,0.13462064620953565,18,snowmelt
6,259,259,2,0.049541787617445744,18,snowmelt
7,263,263,2,0.032561683649259716,18,snowmelt
8,268,271,5,0.36065117667733404,18,snowmelt
9,277,289,14,2.2238324677274264,18,snowmelt
10,525,526,3,0.05087112876833229,18,snowmelt
11,533,537,6,0.19001020247492525,18,snowmelt
12,587,587,2,0.05168082769601184,18,snowmelt
13,589,594,7,0.29238279525275807,18,snowmelt
14,598,599,3,0.06460577494601545,18,snowmelt
15,610,612,4,0.16785929965845658,18,snowmelt
16,615,616,3,0.18236982189722,18,snowmelt
17,619,626,9,1.1783574117904148,18,snowmelt
18,628,633,7,0.41193842919837254,18,snowmelt
1,131,139,10,0.5070560170906615,18,snowmelt
2,142,146,6,0.2209945106182371,18,snowmelt
3,151,158,9,0.31951590881283465,18,snowmelt
4,270,271,3,0.13359263605198807,18,snowmelt
5,278,297,21,3.5609354540308216,18,snowmelt
6,616,616,2,0.04367095792409332,18,snowmelt
7,620,626,8,0.7675131010797613,18,snowmelt
8,629,645,18,2.3094678662153774,18,snowmelt
9,667,668,3,0.06563942224799621,18,snowmelt
1,132,140,10,0.4889284979964789,18,snowmelt
2,142,146,6,0.19383884848042765,18,snowmelt
3,152,152,2,0.02695426234124102,18,snowmelt
4,155,157,4,0.1296855824920964,18,snowmelt
5,271,271,2,0.04506384506677244,18,snowmelt
6,279,301,24,4.588647867858782,18,snowmelt
7,621,626,7,0.6147008773165747,18,snowmelt
8,629,648,21,3.2630846286778477,18,snowmelt
9,651,652,3,0.06400618776539199,18,snowmelt
10,667,669,4,0.12326897472407394,18,snowmelt
1,141,143,4,0.09713722300240613,19,snowmelt
2,147,147,2,0.024213072743672764,19,snowmelt
3,158,158,2,0.027059318214769066,19,snowmelt
4,175,182,9,0.43473862856001205,19,snowmelt
5,187,193,8,0.3408253397057275,19,snowmelt
6,198,201,5,0.14677125480148626,19,snowmelt
7,442,444,4,0.082474497863946,19,snowmelt
8,461,462,3,0.049974822803451585,19,snowmelt
9,464,464,2,0.027297615683991222,19,snowmelt
10,483,494,13,0.45486477158960614,19,snowmelt
11,531,538,9,0.5908895792306873,19,snowmelt
12,562,562,2,0.027055730941038844,19,snowmelt
13,564,565,3,0.05833932020698669,19,snowmelt
14,569,570,3,0.0719566112869239,19,snowmelt
15,585,588,5,0.40856485448893304,19,snowmelt
1,141,143,4,0.11007959415338514,19,snowmelt
2,146,149,5,0.11067508159260261,19,snowmelt
3,151,153,4,0.08104573798396461,19,snowmelt
4,155,155,2,0.02684408179095553,19,snowmelt
5,157,158,3,0.06093906872604892,19,snowmelt
6,176,182,8,0.41364340915558134,19,snowmelt
7,187,194,9,0.3922755569476533,19,snowmelt
8,198,202,6,0.20215722379314557,19,snowmelt
9,442,445,5,0.14010456280769945,19,snowmelt
10,461,462,3,0.059390903877618584,19,snowmelt
11,464,465,3,0.06296331604524777,19,snowmelt
12,481,493,14,0.4572016241910104,19,snowmelt
13,525,525,2,0.03732045848624214,19,snowmelt
14,531,538,9,0.5873494525266302,19,snowmelt
15,552,553,3,0.053891100781506676,19,snowmelt
16,561,562,3,0.059159268488181184,19,snowmelt
17,564,566,4,0.09709161337926467,19,snowmelt
18,569,571,4,0.10472533187718519,19,snowmelt
19,584,589,7,0.48712563671320264,19,snowmelt
1,91,93,4,0.07993983273970356,19,snowmelt
2,106,106,2,0.026878417125230546,19,snowmelt
3,141,144,5,0.12899067632378414,19,snowmelt
4,147,149,4,0.09280072153023884,19,snowmelt
5,153,153,2,0.03608951112909895,19,snowmelt
6,155,155,2,0.026417708684734396,19,snowmelt
7,157,158,3,0.08599258845794601,19,snowmelt
8,177,182,7,0.28905431769878426,19,snowmelt
9,188,196,10,0.41387094480361275,19,snowmelt
10,199,211,14,0.8323899714262467,19,snowmelt
11,213,214,3,0.06056957953183565,19,snowmelt
12,442,446,6,0.19600709921651127,19,snowmelt
13,462,462,2,0.03287275152843787,19,snowmelt
14,464,466,4,0.12698231550253342,19,snowmelt
15,483,490,9,0.22458895889592334,19,snowmelt
16,501,502,3,0.050039906198271394,19,snowmelt
17,504,504,2,0.03634984470837819,19,snowmelt
18,506,507,3,0.06483741033545289,19,snowmelt
19,512,512,2,0.024558988424801663,19,snowmelt
20,525,525,2,0.026545825603671032,19,snowmelt
21,531,538,9,0.5120069673060489,19,snowmelt
22,542,542,2,0.024594861162103944,19,snowmelt
23,545,549,6,0.23426691095239688,19,snowmelt
24,552,557,7,0.24406785525104957,19,snowmelt
25,562,567,7,0.2193013174175705,19,snowmelt
26,569,571,4,0.12217178143030058,19,snowmelt
27,584,590,8,0.5716735787932191,19,snowmelt
1,92,94,4,0.1048980334839118,19,snowmelt
2,106,107,3,0.05777048108690801,19,snowmelt
3,113,113,2,0.027884903640396752,19,snowmelt
4,143,143,2,0.03535873222348436,19,snowmelt
5,149,149,2,0.025430695941246542,19,snowmelt
6,153,153,2,0.033940734164693676,19,snowmelt
7,157,158,3,0.07894257064270077,19,snowmelt
8,178,179,3,0.07717455716137522,19,snowmelt
9,181,182,3,0.06439207592522914,19,snowmelt
10,190,196,8,0.2366775588991086,19,snowmelt
11,199,223,26,1.9018628636831174,19,snowmelt
12,430,431,3,0.05632480977362701,19,snowmelt
13,443,447,6,0.21245577420494816,19,snowmelt
14,464,466,4,0.08497790245996784,19,snowmelt
15,504,504,2,0.028413257814091458,19,snowmelt
16,506,507,3,0.05652108489343795,19,snowmelt
17,531,538,9,0.3509435014956673,19,snowmelt
18,542,542,2,0.028912401330268574,19,snowmelt
19,545,549,6,0.3865758914580003,19,snowmelt
20,552,560,10,0.37217657470487386,19,snowmelt
21,562,572,12,0.3859286447835324,19,snowmelt
22,574,582,10,0.46435157320302617,19,snowmelt
23,584,595,13,0.9813561252829553,19,snowmelt
1,92,94,4,0.08536686542585946,19,snowmelt
2,98,98,2,0.02770246514783099,19,snowmelt
3,113,113,2,0.02430531692530715,19,snowmelt
4,143,143,2,0.026187610698324204,19,snowmelt
5,149,149,2,0.024502104512793808,19,snowmelt
6,153,153,2,0.029325450276920306,19,snowmelt
7,157,158,3,0.07241578232439277,19,snowmelt
8,201,233,34,3.2238408790045288,19,snowmelt
9,430,435,7,0.17429179392442723,19,snowmelt
10,444,450,8,0.23962219816394828,19,snowmelt
11,452,452,2,0.029180934392359765,19,snowmelt
12,504,504,2,0.03414162149358632,19,snowmelt
13,506,507,3,0.06478616356787822,19,snowmelt
14,535,538,5,0.2218523815074368,19,snowmelt
15,540,542,4,0.10201181553410724,19,snowmelt
16,544,549,7,0.5929778850093544,19,snowmelt
17,552,560,10,0.608133091584207,19,snowmelt
18,562,567,7,0.2239463244305372,19,snowmelt
19,569,582,15,0.7257029132863037,19,snowmelt
20,585,600,17,1.5926086076094317,19,snowmelt
1,132,133,3,0.05220200732224607,19,snowmelt
2,139,143,6,0.1371501866570206,19,snowmelt
3,155,155,2,0.024431383973540784,19,snowmelt
4,158,158,2,0.028360986111165293,19,snowmelt
5,176,182,8,0.44625531463706414,19,snowmelt
6,186,192,8,0.3368562775570704,19,snowmelt
7,198,200,4,0.11757340897582683,19,snowmelt
8,441,445,6,0.13272707814765214,19,snowmelt
9,484,494,12,0.3951120655329105,19,snowmelt
10,531,538,9,0.5413139687466423,19,snowmelt
11,561,562,3,0.055169707632494305,19,snowmelt
12,564,565,3,0.0534170681814411,19,snowmelt
13,569,570,3,0.07635665875088372,19,snowmelt
14,585,588,5,0.3849093465764725,19,snowmelt
1,142,144,4,0.10447473518374516,19,snowmelt
2,149,149,2,0.02939770821920057,19,snowmelt
3,151,155,6,0.15838889701066042,19,snowmelt
4,157,159,4,0.12273139613221584,19,snowmelt
5,177,182,7,0.3368988123741574,19,snowmelt
6,188,196,10,0.5138216153458675,19,snowmelt
7,198,203,7,0.3310095338444781,19,snowmelt
8,443,446,5,0.12053290980326316,19,snowmelt
9,461,461,2,0.025386111253456606,19,snowmelt
10,464,466,4,0.07830916059547806,19,snowmelt
11,485,495,12,0.3659716160869347,19,snowmelt
12,497,497,2,0.02487313111003432,19,snowmelt
13,501,502,3,0.05081680719470315,19,snowmelt
14,504,504,2,0.024146451945825716,19,snowmelt
15,531,540,11,0.5888012734520202,19,snowmelt
16,544,545,3,0.05468337580821084,19,snowmelt
17,561,562,3,0.05475409634746385,19,snowmelt
18,564,566,4,0.0856763959020104,19,snowmelt
19,569,571,4,0.10159261697534658,19,snowmelt
20,585,589,6,0.43105654830977314,19,snowmelt
1,143,144,3,0.06956236230583601,19,snowmelt
2,148,149,3,0.05022080728780992,19,snowmelt
3,151,155,6,0.1701090327549839,19,snowmelt
4,157,160,5,0.16510837317504912,19,snowmelt
5,178,179,3,0.07783256565703375,19,snowmelt
6,181,182,3,0.06470365627208302,19,snowmelt
7,193,196,5,0.21098857924928577,19,snowmelt
8,200,211,13,1.368349677896689,19,snowmelt
9,213,214,3,0.056709160530436925,19,snowmelt
10,443,447,6,0.1688791103331922,19,snowmelt
11,464,464,2,0.03263291665618849,19,snowmelt
12,466,466,2,0.02809399045210134,19,snowmelt
13,489,489,2,0.028457330034205655,19,snowmelt
14,503,504,3,0.06440181281106833,19,snowmelt
15,506,507,3,0.08623908540998008,19,snowmelt
16,535,538,5,0.27206140203870455,19,snowmelt
17,540,542,4,0.13059828742260104,19,snowmelt
18,544,567,25,1.4820734296923077,19,snowmelt
19,569,571,4,0.12257765582949186,19,snowmelt
20,584,589,7,0.5123211099912816,19,snowmelt
1,91,94,5,0.12058261916781059,19,snowmelt
2,106,107,3,0.052092339239636326,19,snowmelt
3,113,113,2,0.02790130260602064,19,snowmelt
4,143,144,3,0.0697781111973253,19,snowmelt
5,148,155,9,0.2537345330186566,19,snowmelt
6,157,160,5,0.16368473797182517,19,snowmelt
7,178,179,3,0.061530968891536184,19,snowmelt
8,181,181,2,0.02689532855853017,19,snowmelt
9,194,196,4,0.12460805276079967,19,snowmelt
10,201,216,17,2.1377204743010316,19,snowmelt
11,430,432,4,0.09189109140578876,19,snowmelt
12,443,447,6,0.2059484596583185,19,snowmelt
13,458,458,2,0.031928273602037004,19,snowmelt
14,464,464,2,0.03098584554633909,19,snowmelt
15,466,466,2,0.02730581516680316,19,snowmelt
16,503,504,3,0.06484868462431928,19,snowmelt
17,506,507,3,0.09333266297766375,19,snowmelt
18,536,538,4,0.2270390668536676,19,snowmelt
19,540,542,4,0.14927107212377788,19,snowmelt
20,544,572,30,2.425976367361003,19,snowmelt
21,574,574,2,0.03187753930213809,19,snowmelt
22,584,590,8,0.6017492817474324,19,snowmelt
1,91,95,6,0.16411879809318256,19,snowmelt
2,104,104,2,0.027779335299192964,19,snowmelt
3,106,107,3,0.061055911356119125,19,snowmelt
4,112,113,3,0.06364028584490897,19,snowmelt
5,143,144,3,0.06999795983022059,19,snowmelt
6,148,154,8,0.2200582321746482,19,snowmelt
7,157,159,4,0.12209901102034458,19,snowmelt
8,179,179,2,0.034179031633915814,19,snowmelt
9,182,182,2,0.025010472447134377,19,snowmelt
10,194,196,4,0.10952766646660606,19,snowmelt
11,201,224,25,2.551714923814499,19,snowmelt
12,227,227,2,0.0298594415950482,19,snowmelt
13,429,435,8,0.2259095880963222,19,snowmelt
14,440,440,2,0.02407316906819395,19,snowmelt
15,443,448,7,0.2477806835618333,19,snowmelt
16,450,450,2,0.026654981218605045,19,snowmelt
17,455,455,2,0.024029096848079745,19,snowmelt
18,458,458,2,0.031939547890903426,19,snowmelt
19,464,466,4,0.07284420530131691,19,snowmelt
20,504,504,2,0.035114285142153256,19,snowmelt
21,506,507,3,0.07375076061971253,19,snowmelt
22,535,538,5,0.27169140037681555,19,snowmelt
23,540,542,4,0.1395767211016805,19,snowmelt
24,545,549,6,0.6485837026339091,19,snowmelt
25,552,582,32,2.012693735449147,19,snowmelt
26,584,596,14,0.9431506351206989,19,snowmelt
1,131,132,3,0.04989949005511682,19,snowmelt
2,155,155,2,0.025125777674177365,19,snowmelt
3,157,159,4,0.09183625736448384,19,snowmelt
4,176,182,8,0.45001067776493486,19,snowmelt
5,186,192,8,0.3412199398160523,19,snowmelt
6,198,201,5,0.16103630502356708,19,snowmelt
7,441,446,7,0.17057486587223755,19,snowmelt
8,464,464,2,0.024316591214173552,19,snowmelt
9,483,492,11,0.3097626240080264,19,snowmelt
10,525,525,2,0.026973223645243648,19,snowmelt
11,531,537,8,0.4179875976428848,19,snowmelt
12,561,562,3,0.05925458747587002,19,snowmelt
13,564,565,3,0.049286066247248225,19,snowmelt
14,569,570,3,0.08193025719230312,19,snowmelt
15,585,588,5,0.3708328844590664,19,snowmelt
1,143,143,2,0.028556236295624725,19,snowmelt
2,155,155,2,0.024430359038189294,19,snowmelt
3,157,159,4,0.12452298312662574,19,snowmelt
4,177,182,7,0.2610787072797804,19,snowmelt
5,188,191,5,0.14473265838736646,19,snowmelt
6,193,194,3,0.05780686629188602,19,snowmelt
7,196,196,2,0.026493553900744888,19,snowmelt
8,199,211,14,0.9220754019556222,19,snowmelt
9,443,446,5,0.12884872277760234,19,snowmelt
10,464,464,2,0.02646178090484861,19,snowmelt
11,466,466,2,0.02596314985634722,19,snowmelt
12,486,486,2,0.024771662510236506,19,snowmelt
13,489,489,2,0.03001471930079939,19,snowmelt
14,504,504,2,0.03028735210429656,19,snowmelt
15,506,507,3,0.06797832472010346,19,snowmelt
16,532,538,8,0.3404553380438385,19,snowmelt
17,540,542,4,0.09569462649517958,19,snowmelt
18,544,549,7,0.35868688807619753,19,snowmelt
19,551,557,8,0.26836958490262647,19,snowmelt
20,561,562,3,0.07116536119557124,19,snowmelt
21,564,566,4,0.08859899905679294,19,snowmelt
22,569,571,4,0.1115831743140255,19,snowmelt
23,585,589,6,0.42590368583014165,19,snowmelt
1,113,113,2,0.024520040881444938,19,snowmelt
2,143,144,3,0.0727043016258381,19,snowmelt
3,151,151,2,0.032408968281887246,19,snowmelt
4,157,159,4,0.11810791276163049,19,snowmelt
5,179,179,2,0.024496979836036346,19,snowmelt
6,201,217,18,2.122371554944747,19,snowmelt
7,430,432,4,0.07726167666625212,19,snowmelt
8,443,447,6,0.18210590104421054,19,snowmelt
9,506,507,3,0.06670689241657626,19,snowmelt
10,537,538,3,0.08872711597572958,19,snowmelt
11,541,542,3,0.08510550691122873,19,snowmelt
12,545,575,32,2.5057240247223014,19,snowmelt
13,585,589,6,0.4790353095161919,19,snowmelt
1,91,94,5,0.10875486521158031,19,snowmelt
2,112,113,3,0.05630072379286695,19,snowmelt
3,203,222,21,3.256064333987796,19,snowmelt
4,227,227,2,0.024142864672095476,19,snowmelt
5,430,435,7,0.18077194768424223,19,snowmelt
6,443,448,7,0.2192879932580011,19,snowmelt
7,450,450,2,0.028169323200436087,19,snowmelt
8,455,455,2,0.025657206653926533,19,snowmelt
9,538,538,2,0.04462517273633339,19,snowmelt
10,542,542,2,0.037269724186343244,19,snowmelt
11,546,550,6,0.5145851921827298,19,snowmelt
12,552,581,31,2.9553503517304263,19,snowmelt
13,585,590,7,0.606648985195245,19,snowmelt
14,792,793,3,0.049470042142841224,19,snowmelt
1,69,69,2,0.027310939843560617,19,snowmelt
2,92,95,5,0.12832139353925914,19,snowmelt
3,104,104,2,0.025477330499739485,19,snowmelt
4,106,107,3,0.053392982200681026,19,snowmelt
5,112,113,3,0.06590641790706017,19,snowmelt
6,203,228,27,3.9390899641732786,19,snowmelt
7,430,435,7,0.21454254258058808,19,snowmelt
8,444,450,8,0.2542516129034849,19,snowmelt
9,452,452,2,0.02926754142956093,19,snowmelt
10,454,455,3,0.05008859062746729,19,snowmelt
11,538,538,2,0.03503280278170956,19,snowmelt
12,547,549,4,0.4344342227606186,19,snowmelt
13,553,561,10,0.7345071079556293,19,snowmelt
14,563,569,8,0.3982432430317218,19,snowmelt
15,571,582,13,1.7853205396708927,19,snowmelt
16,585,596,13,1.4380068467225382,19,snowmelt
17,791,794,5,0.12391314659248732,19,snowmelt
1,143,143,2,0.02401731009153759,19,snowmelt
2,155,155,2,0.025213922114405773,19,snowmelt
3,157,159,4,0.12782429989378497,19,snowmelt
4,176,182,8,0.4421852963562851,19,snowmelt
5,187,194,9,0.4381793365349743,19,snowmelt
6,198,202,6,0.22064500766337794,19,snowmelt
7,430,430,2,0.024376037464560154,19,snowmelt
8,442,446,6,0.17190779429685432,19,snowmelt
9,464,466,4,0.08361781324853651,19,snowmelt
10,481,487,8,0.215628461585495,19,snowmelt
11,489,490,3,0.058316771629253826,19,snowmelt
12,525,525,2,0.026421295958464625,19,snowmelt
13,530,537,9,0.4340339855058606,19,snowmelt
14,544,545,3,0.05835059449585313,19,snowmelt
15,561,562,3,0.06244931096647399,19,snowmelt
16,565,565,2,0.027053168602660126,19,snowmelt
17,569,570,3,0.0863128807552876,19,snowmelt
18,584,588,6,0.3811104236961633,19,snowmelt
1,65,66,3,0.05389725039361562,19,snowmelt
2,113,113,2,0.02906152942391082,19,snowmelt
3,143,143,2,0.0341733944894826,19,snowmelt
4,157,159,4,0.13324569543550768,19,snowmelt
5,177,179,4,0.18118807143694848,19,snowmelt
6,181,182,3,0.09263673187399998,19,snowmelt
7,188,194,8,0.4100704845202764,19,snowmelt
8,199,210,13,0.6439479200391058,19,snowmelt
9,430,432,4,0.09154773806303854,19,snowmelt
10,442,447,7,0.21476239121348337,19,snowmelt
11,464,466,4,0.08873019078178407,19,snowmelt
12,483,486,5,0.10798360135958172,19,snowmelt
13,489,489,2,0.02580377240919003,19,snowmelt
14,504,504,2,0.024958200744208237,19,snowmelt
15,507,507,2,0.03018383363379576,19,snowmelt
16,531,538,9,0.4191549990082354,19,snowmelt
17,542,542,2,0.025865780997955376,19,snowmelt
18,544,549,7,0.2684751532438302,19,snowmelt
19,553,558,7,0.22385766752263303,19,snowmelt
20,561,562,3,0.07835938242770119,19,snowmelt
21,565,566,3,0.07503602955048488,19,snowmelt
22,569,571,4,0.12480791515434084,19,snowmelt
23,585,589,6,0.4259815809168551,19,snowmelt
1,65,66,3,0.06147306004417683,19,snowmelt
2,113,113,2,0.03275334655998894,19,snowmelt
3,143,143,2,0.039896121024544276,19,snowmelt
4,148,149,3,0.05101461971754133,19,snowmelt
5,157,158,3,0.06673969034782404,19,snowmelt
6,193,196,5,0.17028019695868324,19,snowmelt
7,200,214,16,1.8972076073166357,19,snowmelt
8,216,216,2,0.02622860811238393,19,snowmelt
9,430,434,6,0.16420796746876246,19,snowmelt
10,444,447,5,0.1562954665552358,19,snowmelt
11,455,455,2,0.027518489252237984,19,snowmelt
12,464,464,2,0.02919425855192919,19,snowmelt
13,504,504,2,0.04617026277870923,19,snowmelt
14,506,507,3,0.059635350958949694,19,snowmelt
15,535,538,5,0.2733584577260191,19,snowmelt
16,540,542,4,0.12096082031251149,19,snowmelt
17,545,549,6,0.6241861415269676,19,snowmelt
18,552,572,22,1.4675900682403589,19,snowmelt
19,574,574,2,0.035829177549819693,19,snowmelt
20,585,589,6,0.4812173968795207,19,snowmelt
1,65,66,3,0.05834905709282587,19,snowmelt
2,93,93,2,0.02431761614952506,19,snowmelt
3,113,113,2,0.03509122409674466,19,snowmelt
4,202,224,24,2.9713752159510207,19,snowmelt
5,227,228,3,0.06739564897277962,19,snowmelt
6,430,435,7,0.20330412645146637,19,snowmelt
7,444,447,5,0.13807314094104012,19,snowmelt
8,450,450,2,0.030363709787982786,19,snowmelt
9,452,452,2,0.026856381015173438,19,snowmelt
10,538,538,2,0.05269551369399,19,snowmelt
11,547,549,4,0.4287068840164752,19,snowmelt
12,554,560,8,0.4067051092936488,19,snowmelt
13,566,569,5,0.18041475771424692,19,snowmelt
14,571,582,13,1.2479597465749592,19,snowmelt
15,586,596,12,1.5782185152744685,19,snowmelt
16,791,794,5,0.12722215037478282,19,snowmelt
1,65,66,3,0.06556203962895849,19,snowmelt
2,92,94,4,0.08020939073714625,19,snowmelt
3,113,113,2,0.03619354206727548,19,snowmelt
4,203,231,30,3.7766669216191415,19,snowmelt
5,233,233,2,0.029434605891854308,19,snowmelt
6,430,436,8,0.25740892625375933,19,snowmelt
7,445,447,4,0.1017832549507243,19,snowmelt
8,450,450,2,0.03449778652823017,19,snowmelt
9,452,452,2,0.03201231830085943,19,snowmelt
10,538,538,2,0.0365778928240854,19,snowmelt
11,547,549,4,0.38720468929614127,19,snowmelt
12,556,558,4,0.1391088381137239,19,snowmelt
13,560,560,2,0.04610927912529538,19,snowmelt
14,567,569,4,0.09419258373756648,19,snowmelt
15,572,582,12,1.3416659984882422,19,snowmelt
16,586,603,19,2.7692472028153925,19,snowmelt
0,0,0,0,0,19,snowmelt
1,65,79,16,0.6948231485488442,20,snowmelt
2,96,101,7,0.17325097207498596,20,snowmelt
3,108,110,4,0.10137379327780283,20,snowmelt
4,112,113,3,0.0696986787075846,20,snowmelt
5,398,403,7,0.21841474833852897,20,snowmelt
6,413,415,4,0.08021144060784924,20,snowmelt
7,446,452,8,0.2985687925666946,20,snowmelt
8,459,464,7,0.2639823491305603,20,snowmelt
9,473,473,2,0.025824271116219905,20,snowmelt
10,476,479,5,0.498081683152988,20,snowmelt
11,486,514,30,1.4504142016200379,20,snowmelt
12,772,775,5,0.1291013693417454,20,snowmelt
1,7,8,3,0.061511495119857804,20,snowmelt
2,65,79,16,0.6536719941863965,20,snowmelt
3,96,101,7,0.18574852128341696,20,snowmelt
4,108,110,4,0.10022894049018505,20,snowmelt
5,112,114,4,0.09952737224208802,20,snowmelt
6,394,394,2,0.026374661399971685,20,snowmelt
7,398,403,7,0.23880378728578106,20,snowmelt
8,410,415,7,0.18665610153716408,20,snowmelt
9,429,429,2,0.04116550345736846,20,snowmelt
10,432,432,2,0.025848869564655742,20,snowmelt
11,434,434,2,0.028246705819473812,20,snowmelt
12,445,450,7,0.2078958368261554,20,snowmelt
13,452,452,2,0.03992020700530437,20,snowmelt
14,458,464,8,0.31634168402926055,20,snowmelt
15,471,479,10,0.6006110910395993,20,snowmelt
16,483,499,18,0.6818751402534319,20,snowmelt
17,501,501,2,0.024273031461735095,20,snowmelt
18,503,515,14,0.6269744781507045,20,snowmelt
19,772,775,5,0.16112496193147124,20,snowmelt
1,5,5,2,0.024531827637987107,20,snowmelt
2,7,10,5,0.164605129917466,20,snowmelt
3,21,21,2,0.024957688276532497,20,snowmelt
4,66,71,7,0.22670647533210808,20,snowmelt
5,73,80,9,0.36247146186158574,20,snowmelt
6,86,90,6,0.1519451284558234,20,snowmelt
7,97,98,3,0.058395691651318804,20,snowmelt
8,100,104,6,0.17403402268352672,20,snowmelt
9,110,110,2,0.02734937491924163,20,snowmelt
10,112,120,10,0.3784502039913631,20,snowmelt
11,143,144,3,0.052616081204249265,20,snowmelt
12,358,361,5,0.12836444082402185,20,snowmelt
13,365,365,2,0.02572485238712506,20,snowmelt
14,394,394,2,0.02917324737722357,20,snowmelt
15,398,405,9,0.34341893861268075,20,snowmelt
16,413,415,4,0.11207668068576937,20,snowmelt
17,459,459,2,0.031889326058680265,20,snowmelt
18,461,461,2,0.024962300485614212,20,snowmelt
19,476,479,5,0.43320071306509667,20,snowmelt
20,487,490,5,0.16322146719295036,20,snowmelt
21,494,495,3,0.058632451717513696,20,snowmelt
22,504,522,20,2.003132626022744,20,snowmelt
23,524,528,6,0.15942203184496548,20,snowmelt
24,772,773,3,0.08821823557371326,20,snowmelt
25,775,776,3,0.0582270897859982,20,snowmelt
1,5,14,11,0.37387591751764937,20,snowmelt
2,20,22,4,0.10209534776525395,20,snowmelt
3,41,41,2,0.027573323293542853,20,snowmelt
4,69,69,2,0.03348105065954902,20,snowmelt
5,74,79,7,0.2381201554063351,20,snowmelt
6,88,90,4,0.09550347605212613,20,snowmelt
7,101,104,5,0.12030742402593463,20,snowmelt
8,113,131,20,0.9985801638647968,20,snowmelt
9,139,139,2,0.02643257024733105,20,snowmelt
10,142,145,5,0.14178801912252684,20,snowmelt
